,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03
597,"(u'CNT', 5097790)","(u'NET', 4625160)","(u'MAC', 3582850)","(u'BRO', 3630030)","(u'BRO', 4218030)","(u'DFT', 4299080)","(u'INFX', 4631640)","(u'DFT', 4148740)","(u'ADZ', 4012780)","(u'UNIFY', 3964620)","(u'CMPCO', 4257750)","(u'FYN', 4092050)","(u'DCY', 3922580)","(u'DCY', 4193950)","(u'PBT', 4400440)","(u'XFT', 4268520)","(u'EQT', 3981030)","(u'FOR', 4157600)","(u'DAY', 3512560)","(u'DP', 3074890)"
598,"(u'CFT', 5083420)","(u'V', 4503270)","(u'ETG', 3492110)","(u'OCL', 3629970)","(u'RNS', 4165050)","(u'ALTCOM', 4266280)","(u'ADZ', 4578200)","(u'ADZ', 4146630)","(u'JNS', 3976270)","(u'XCN', 3948130)","(u'FYN', 4246750)","(u'DAR', 4089130)","(u'BUN', 3920570)","(u'FYN', 4155310)","(u'RUSTBITS', 4203740)","(u'CBX', 4257520)","(u'CBX', 3939440)","(u'BASH', 3913260)","(u'ICOO', 3456880)","(u'ELTCOIN', 3002070)"
599,"(u'ICOO', 5062240)","(u'UIS', 4421830)","(u'JET', 3484460)","(u'NET', 3594860)","(u'ECASH', 4152570)","(u'AU', 4263800)","(u'FJC', 4425270)","(u'CBX', 4130200)","(u'EPY', 3823460)","(u'BRO', 3922280)","(u'POP', 4235500)","(u'ELTCOIN', 4061310)","(u'RUSTBITS', 3904600)","(u'CDX', 4139200)","(u'GRE', 4120470)","(u'YOC', 4217350)","(u'CNT', 3908700)","(u'NDC', 3908870)","(u'NDC', 3456100)","(u'42', 2989640)"
600,"(u'ECASH', 5056740)","(u'UNB', 4275350)","(u'LDOGE', 3409480)","(u'XCPO', 3575070)","(u'RUSTBITS', 4094630)","(u'GJC', 4248400)","(u'RNS', 4386200)","(u'XLC', 4096030)","(u'BRO', 3798850)","(u'FJC', 3915260)","(u'BRO', 4127270)","(u'LINX', 4056300)","(u'V', 3820970)","(u'XLC', 4125080)","(u'FYN', 3979930)","(u'ERC20', 4194410)","(u'ZEIT', 3897770)","(u'ZEIT', 3899100)","(u'XFT', 3432020)","(u'CDX', 2984220)"
601,"(u'CRM', 5000010)","(u'BYC', 4218530)","(u'CRM', 3369940)","(u'CDN', 3548840)","(u'DFT', 4041440)","(u'FLIK', 4221040)","(u'POP', 4358180)","(u'MEC', 4084400)","(u'CARBON', 3742130)","(u'FYN', 3901890)","(u'CPAY', 4093850)","(u'CMPCO', 3926510)","(u'RIYA', 3762610)","(u'LDOGE', 4119240)","(u'GIM', 3936690)","(u'42', 4174830)","(u'42', 3860970)","(u'DFT', 3871870)","(u'ERC20', 3365710)","(u'STU', 2975890)"
602,"(u'LGD', 4981870)","(u'SIFT', 4158380)","(u'XCN', 3308810)","(u'HAL', 3484960)","(u'CNT', 4018840)","(u'FJC', 4059190)","(u'CDN', 4321760)","(u'FLIK', 4044510)","(u'BASH', 3720810)","(u'CNT', 3861830)","(u'WDC', 3966630)","(u'UNIFY', 3924470)","(u'LINX', 3739910)","(u'ELE', 4088630)","(u'LDOGE', 3922070)","(u'ZEIT', 4125660)","(u'BUN', 3802240)","(u'CNT', 3852890)","(u'42', 3324960)","(u'NDC', 2969840)"
603,"(u'NET', 4956540)","(u'OCL', 4151630)","(u'OCL', 3292580)","(u'FYN', 3454070)","(u'DCY', 3933140)","(u'CPAY', 4043020)","(u'DFT', 4306580)","(u'FYN', 4009780)","(u'RNS', 3720510)","(u'DFT', 3852850)","(u'FJC', 3941810)","(u'FJC', 3900780)","(u'XLC', 3701000)","(u'TES', 4069930)","(u'RIYA', 3876780)","(u'PBT', 4085290)","(u'DP', 3791000)","(u'IFLT', 3707370)","(u'CDX', 3262170)","(u'ITT', 2884060)"
604,"(u'BRO', 4853550)","(u'INFX', 4103050)","(u'42', 3282190)","(u'ELE', 3404880)","(u'FYN', 3927730)","(u'ECASH', 4027520)","(u'BRO', 4304670)","(u'RIYA', 3990700)","(u'XCN', 3716750)","(u'ERC20', 3826480)","(u'ARC', 3922660)","(u'V', 3888960)","(u'KBR', 3564500)","(u'UIS', 4036720)","(u'DAR', 3876750)","(u'UIS', 3972880)","(u'PBT', 3765480)","(u'RAIN', 3684090)","(u'V', 3233120)","(u'DAR', 2833070)"
605,"(u'UIS', 4836250)","(u'KLN', 4087710)","(u'CFT', 3262130)","(u'XCN', 3367100)","(u'ABJ', 3912180)","(u'GRE', 3987730)","(u'TTC', 4300550)","(u'MOIN', 3976400)","(u'DFT', 3701010)","(u'CPAY', 3794930)","(u'ERC20', 3905410)","(u'ERC20', 3878590)","(u'OCL', 3556380)","(u'RUSTBITS', 3955460)","(u'UIS', 3833830)","(u'DP', 3930080)","(u'NIMFA', 3477660)","(u'ICOO', 3642710)","(u'ITT', 3223410)","(u'ICOO', 2819850)"
606,"(u'V', 4829410)","(u'MCRN', 4086490)","(u'FJC', 3260040)","(u'XIOS', 3327480)","(u'NET', 3905580)","(u'ADZ', 3976040)","(u'XCN', 4185550)","(u'RUSTBITS', 3960900)","(u'RIYA', 3695590)","(u'LINX', 3701690)","(u'RIYA', 3810800)","(u'RIYA', 3877270)","(u'TRCT', 3512750)","(u'UNB', 3915210)","(u'EMV', 3788960)","(u'RIYA', 3926870)","(u'ICOO', 3472210)","(u'DP', 3587190)","(u'EFYT', 3206960)","(u'IFLT', 2792130)"
607,"(u'INFX', 4816490)","(u'MZC', 4038000)","(u'KLN', 3246260)","(u'RUSTBITS', 3272530)","(u'XCPO', 3904040)","(u'RIYA', 3930060)","(u'JET', 4179110)","(u'POP', 3955250)","(u'MEC', 3686420)","(u'POP', 3694060)","(u'XLC', 3757460)","(u'POP', 3789330)","(u'GIM', 3491570)","(u'KBR', 3842540)","(u'DCY', 3753250)","(u'MOIN', 3884110)","(u'V', 3400530)","(u'FYN', 3579800)","(u'CNT', 3200810)","(u'CARBON', 2774000)"
608,"(u'PIPL', 4796680)","(u'KEK', 4027930)","(u'STN', 3181160)","(u'MAC', 3218020)","(u'ADZ', 3779200)","(u'DAR', 3849260)","(u'DAR', 4174220)","(u'HODL', 3815380)","(u'MOIN', 3653740)","(u'CMPCO', 3662660)","(u'AU', 3636920)","(u'GIM', 3768530)","(u'RNS', 3470080)","(u'DFT', 3823170)","(u'CMPCO', 3745080)","(u'LINX', 3637360)","(u'RIYA', 3327960)","(u'ITT', 3573890)","(u'UIS', 3173880)","(u'GJC', 2762160)"
609,"(u'EPY', 4791820)","(u'BUN', 4010720)","(u'INPAY', 3141090)","(u'ECA', 3213250)","(u'FJC', 3735330)","(u'RUSTBITS', 3829150)","(u'FYN', 4167470)","(u'CMPCO', 3797320)","(u'GIM', 3600010)","(u'LDOGE', 3660840)","(u'DAR', 3611580)","(u'RNS', 3724370)","(u'UNIFY', 3446680)","(u'LINX', 3802020)","(u'CNT', 3734530)","(u'KBR', 3594730)","(u'MOIN', 3315900)","(u'RIYA', 3552910)","(u'DP', 3167910)","(u'RAIN', 2740830)"
610,"(u'ELE', 4787150)","(u'IFLT', 3999740)","(u'IFLT', 3114050)","(u'LGD', 3175900)","(u'HAL', 3727950)","(u'FYN', 3822390)","(u'XCPO', 4035450)","(u'RNS', 3763120)","(u'FJC', 3573710)","(u'XLC', 3648540)","(u'DFT', 3592370)","(u'BRO', 3699380)","(u'POP', 3413840)","(u'WDC', 3734240)","(u'DFT', 3690230)","(u'CTX', 3557810)","(u'RKC', 3215520)","(u'PBT', 3495480)","(u'EQT', 3145160)","(u'EQT', 2712920)"
611,"(u'BUN', 4669120)","(u'STN', 3992410)","(u'DSR', 3098820)","(u'ETG', 3169990)","(u'BYC', 3695230)","(u'CNT', 3817850)","(u'NET', 4027410)","(u'BYC', 3730400)","(u'OPC', 3538740)","(u'RNS', 3619340)","(u'INSN', 3546950)","(u'XLC', 3645160)","(u'CMPCO', 3412240)","(u'GIM', 3677230)","(u'LINX', 3676340)","(u'DFT', 3517910)","(u'DFT', 3200420)","(u'42', 3478240)","(u'IFLT', 3082330)","(u'CBX', 2681530)"
612,"(u'GRE', 4645020)","(u'ALTCOM', 3956780)","(u'ABJ', 2980960)","(u'JNS', 3154060)","(u'SCORE', 3624100)","(u'XCN', 3798260)","(u'AU', 4019360)","(u'DAR', 3649460)","(u'ITT', 3527250)","(u'STN', 3497040)","(u'MEC', 3512180)","(u'CJ', 3593770)","(u'ARC', 3384270)","(u'OCL', 3631780)","(u'UNB', 3582470)","(u'DCY', 3517290)","(u'CRM', 3119890)","(u'UIS', 3364130)","(u'STU', 3081120)","(u'LDOGE', 2649540)"
613,"(u'FYN', 4627510)","(u'LNK', 3877690)","(u'UIS', 2971670)","(u'UNB', 3124730)","(u'ELE', 3534600)","(u'HAL', 3665480)","(u'ECASH', 3977070)","(u'TTC', 3643360)","(u'BUN', 3495910)","(u'DAR', 3493330)","(u'FLT', 3486510)","(u'ARC', 3543470)","(u'CDN', 3382390)","(u'CMPCO', 3583630)","(u'ELE', 3582110)","(u'RNS', 3361870)","(u'KBR', 3053880)","(u'EMV', 3311920)","(u'ELTCOIN', 2978720)","(u'PBT', 2647160)"
614,"(u'UNB', 4602730)","(u'TES', 3757010)","(u'DFS', 2966980)","(u'SIFT', 3115390)","(u'ETG', 3516480)","(u'NET', 3656930)","(u'INSN', 3957180)","(u'AU', 3642220)","(u'DAR', 3414720)","(u'FST', 3486310)","(u'XCPO', 3466400)","(u'EMV', 3540230)","(u'BRO', 3352560)","(u'ICOO', 3536680)","(u'OCL', 3558130)","(u'ICOO', 3346880)","(u'LNK', 3037910)","(u'CBX', 3246720)","(u'DAR', 2927600)","(u'OCL', 2630550)"
615,"(u'RIYA', 4555990)","(u'FYN', 3702800)","(u'BYC', 2938660)","(u'DSR', 3102010)","(u'XCN', 3492450)","(u'OCL', 3616990)","(u'RIYA', 3938130)","(u'ECASH', 3600010)","(u'XCPO', 3383010)","(u'AU', 3484140)","(u'CTX', 3441470)","(u'CTX', 3465570)","(u'WDC', 3348950)","(u'LNK', 3447610)","(u'CTX', 3538250)","(u'FLT', 3323930)","(u'RNS', 3018430)","(u'ERC20', 3193860)","(u'CBX', 2800690)","(u'USC', 2599970)"
616,"(u'ZER', 4482920)","(u'GRE', 3642010)","(u'ELE', 2929200)","(u'CFT', 3099840)","(u'AU', 3467590)","(u'BYC', 3607750)","(u'GIM', 3911350)","(u'CDN', 3591560)","(u'CMPCO', 3366930)","(u'MOIN', 3470090)","(u'CRM', 3432490)","(u'OCL', 3426110)","(u'EMV', 3328690)","(u'V', 3436240)","(u'WDC', 3532550)","(u'NIMFA', 3321840)","(u'STU', 3012000)","(u'MOIN', 3165160)","(u'PBT', 2773650)","(u'GIM', 2567060)"
617,"(u'XCN', 4464100)","(u'SAGA', 3636440)","(u'RUSTBITS', 2920620)","(u'INPAY', 3052130)","(u'OCL', 3357500)","(u'RNS', 3563700)","(u'ABJ', 3910620)","(u'INSN', 3529670)","(u'CDN', 3346020)","(u'CRM', 3469610)","(u'STN', 3428530)","(u'NET', 3426000)","(u'ICOO', 3325520)","(u'CDN', 3399910)","(u'FLT', 3442680)","(u'UNB', 3316660)","(u'XLC', 3001900)","(u'OCL', 3144270)","(u'RAIN', 2773460)","(u'UIS', 2562540)"
618,"(u'SIFT', 4431680)","(u'INPAY', 3535170)","(u'CDN', 2917730)","(u'ICOO', 3006120)","(u'CDN', 3292710)","(u'XCPO', 3540090)","(u'HAL', 3899740)","(u'XCPO', 3499650)","(u'HODL', 3345590)","(u'MEC', 3286990)","(u'RKC', 3413320)","(u'RKC', 3358900)","(u'FJC', 3278940)","(u'ARC', 3395380)","(u'V', 3437070)","(u'CJ', 3289400)","(u'EMV', 2995640)","(u'CRM', 3089360)","(u'RIYA', 2728460)","(u'CNT', 2534410)"
619,"(u'OCL', 4342570)","(u'CFT', 3520390)","(u'ORB', 2912650)","(u'CRM', 2985820)","(u'LGD', 3269040)","(u'ELE', 3490090)","(u'ALTCOM', 3844030)","(u'GIM', 3421900)","(u'BYC', 3254030)","(u'RUSTBITS', 3238360)","(u'CDN', 3387270)","(u'CDN', 3305250)","(u'NET', 3240210)","(u'RNS', 3270600)","(u'ICOO', 3425550)","(u'ELE', 3284970)","(u'ITT', 2962390)","(u'WDC', 3077990)","(u'LDOGE', 2716790)","(u'EMV', 2446300)"
620,"(u'MZC', 4189560)","(u'MAC', 3508000)","(u'INFX', 2890190)","(u'ALTCOM', 2954740)","(u'IFLT', 3258600)","(u'SCORE', 3466270)","(u'OCL', 3809860)","(u'LGD', 3379280)","(u'NET', 3238860)","(u'OCL', 3200840)","(u'OCL', 3348970)","(u'42', 3270020)","(u'DAR', 3208570)","(u'XCPO', 3270260)","(u'XLC', 3423270)","(u'WDC', 3264380)","(u'DCY', 2952950)","(u'DAR', 3065550)","(u'OCL', 2674920)","(u'CMPCO', 2441440)"
621,"(u'KLN', 4128850)","(u'DFT', 3480360)","(u'LGD', 2887030)","(u'MZC', 2938920)","(u'KLN', 3192320)","(u'LGD', 3444530)","(u'RUSTBITS', 3803680)","(u'UNB', 3362680)","(u'LDOGE', 3233100)","(u'CDN', 3195760)","(u'RUSTBITS', 3348760)","(u'ICOO', 3255620)","(u'CTX', 3166390)","(u'UNIFY', 3264080)","(u'UNIFY', 3421800)","(u'BUN', 3206890)","(u'LDOGE', 2916380)","(u'FUCK', 2973620)","(u'MOIN', 2654010)","(u'MOIN', 2422280)"
622,"(u'INSN', 4100540)","(u'FUCK', 3456310)","(u'SMC', 2886400)","(u'FJC', 2926810)","(u'KEK', 3171400)","(u'CDN', 3430350)","(u'LGD', 3790220)","(u'OCL', 3333030)","(u'AU', 3205370)","(u'TTC', 3134010)","(u'LDOGE', 3330780)","(u'XCPO', 3170530)","(u'UIS', 3137940)","(u'FLT', 3238980)","(u'SCORE', 3369600)","(u'CMPCO', 3204110)","(u'FUCK', 2901410)","(u'RKC', 2970950)","(u'SCT', 2551760)","(u'FUCK', 2351610)"
623,"(u'FUCK', 4024810)","(u'SMC', 3450270)","(u'JNS', 2871320)","(u'FIMK', 2921520)","(u'GJC', 3156150)","(u'SIFT', 3404120)","(u'CFT', 3749200)","(u'SCORE', 3313540)","(u'NKA', 3192740)","(u'XCPO', 3121270)","(u'RNS', 3278080)","(u'AU', 3140500)","(u'FLT', 3107720)","(u'FJC', 3229500)","(u'SIFT', 3317420)","(u'OCL', 3193170)","(u'IFLT', 2850360)","(u'XLC', 2900720)","(u'FUCK', 2537910)","(u'RIYA', 2326900)"
624,"(u'ALTCOM', 4013840)","(u'ORB', 3450090)","(u'TES', 2870300)","(u'AU', 2910560)","(u'INPAY', 3149530)","(u'FST', 3334400)","(u'SIFT', 3648350)","(u'42', 3208440)","(u'OCL', 3192220)","(u'BYC', 3042780)","(u'DRXNE', 3258700)","(u'FST', 3100130)","(u'MEC', 3096020)","(u'BRO', 3211890)","(u'FST', 3303730)","(u'MEC', 3136070)","(u'OCL', 2837940)","(u'SCT', 2878350)","(u'RNS', 2502100)","(u'FIMK', 2324470)"
625,"(u'KLC', 3982710)","(u'EL', 3443630)","(u'KEK', 2832600)","(u'INFX', 2885350)","(u'MAC', 3142130)","(u'BRIT', 3289700)","(u'ICOO', 3546970)","(u'NET', 3197930)","(u'JET', 3180230)","(u'EMV', 2996470)","(u'FST', 3226850)","(u'MEC', 3091090)","(u'XCPO', 3095600)","(u'DAR', 3202600)","(u'IFLT', 3295740)","(u'DAR', 3125630)","(u'ELE', 2834180)","(u'GRE', 2819660)","(u'XLC', 2487400)","(u'CRM', 2312630)"
626,"(u'AU', 3890030)","(u'JNS', 3429400)","(u'UNB', 2815660)","(u'PIPL', 2876580)","(u'BTA', 3117500)","(u'KLN', 3277760)","(u'KLN', 3527740)","(u'ALTCOM', 3169510)","(u'DRXNE', 3150750)","(u'ECASH', 2991610)","(u'HAL', 3208160)","(u'UNB', 3081250)","(u'42', 3087070)","(u'MEC', 3130390)","(u'CDN', 3259670)","(u'XLC', 3079420)","(u'GIM', 2800790)","(u'EPY', 2798090)","(u'RKC', 2480840)","(u'XLC', 2231190)"
627,"(u'FST', 3840530)","(u'MOJO', 3326240)","(u'NKA', 2810830)","(u'MRT', 2825720)","(u'CFT', 3116530)","(u'INFX', 3269390)","(u'42', 3520630)","(u'KLN', 3147540)","(u'SCORE', 3092290)","(u'NET', 2986300)","(u'TTC', 3157980)","(u'INSN', 3070290)","(u'XCN', 3018270)","(u'BTA', 3114220)","(u'MEC', 3196830)","(u'CDN', 3065320)","(u'CTX', 2729580)","(u'UNB', 2736080)","(u'UNB', 2424000)","(u'PIPL', 2211230)"
628,"(u'IFLT', 3833010)","(u'KURT', 3305930)","(u'ALTCOM', 2801610)","(u'SCORE', 2796270)","(u'UNB', 3097880)","(u'INPAY', 3194070)","(u'FUCK', 3498170)","(u'HAL', 3097320)","(u'ICOO', 3084540)","(u'JET', 2977730)","(u'NET', 3143910)","(u'BTA', 3066850)","(u'INSN', 3005710)","(u'CTX', 3076750)","(u'KBR', 3180240)","(u'UNIFY', 3033890)","(u'UIS', 2706950)","(u'LINX', 2735310)","(u'CRM', 2400560)","(u'ARC', 2199740)"
629,"(u'CPC', 3816650)","(u'AU', 3265170)","(u'MRT', 2785530)","(u'BTA', 2795230)","(u'DSR', 3097680)","(u'ETG', 3170780)","(u'OPC', 3483570)","(u'MAC', 3094860)","(u'KLN', 3022690)","(u'UIS', 2970550)","(u'BTA', 3098090)","(u'XCN', 3032480)","(u'RKC', 2973160)","(u'IFLT', 3062340)","(u'XCPO', 3165570)","(u'LGD', 3001080)","(u'PIPL', 2683240)","(u'CMPCO', 2697500)","(u'LINX', 2385500)","(u'RNS', 2168990)"
630,"(u'MOJO', 3813760)","(u'MRT', 3216550)","(u'FIMK', 2741720)","(u'ORB', 2783060)","(u'PIPL', 3076120)","(u'TES', 3168580)","(u'PIPL', 3466900)","(u'OPC', 2965040)","(u'FST', 3006850)","(u'UNB', 2946820)","(u'ECASH', 3095870)","(u'FLT', 2971280)","(u'ABJ', 2961960)","(u'CFT', 3051310)","(u'POP', 3156690)","(u'GIM', 2999110)","(u'CMPCO', 2675680)","(u'CTX', 2692850)","(u'FIMK', 2338960)","(u'UNB', 2158870)"
631,"(u'SCORE', 3802540)","(u'DGC', 3214790)","(u'CCRB', 2696250)","(u'VIDZ', 2782760)","(u'ALTCOM', 3072830)","(u'DSR', 3145330)","(u'BYC', 3465560)","(u'CRM', 2959820)","(u'ABJ', 3005440)","(u'KLN', 2899980)","(u'42', 3088660)","(u'TTC', 2944830)","(u'CFT', 2944470)","(u'SCORE', 3034930)","(u'RNS', 3126360)","(u'FJC', 2943340)","(u'UNB', 2653820)","(u'RNS', 2684270)","(u'SIFT', 2318450)","(u'UNIFY', 2146880)"
632,"(u'DSR', 3709960)","(u'CCRB', 3187300)","(u'SIFT', 2670400)","(u'ABJ', 2766620)","(u'INFX', 3029880)","(u'UNB', 3131310)","(u'FST', 3411490)","(u'ICOO', 2948840)","(u'LGD', 2990470)","(u'INFX', 2859450)","(u'BYC', 3080500)","(u'HAL', 2911250)","(u'UNB', 2926670)","(u'ABJ', 3016900)","(u'LGD', 3051010)","(u'ARC', 2899880)","(u'FLT', 2623100)","(u'MEC', 2676320)","(u'YASH', 2267710)","(u'EPY', 2134990)"
633,"(u'ATOM', 3690390)","(u'FIMK', 3171590)","(u'FUCK', 2657590)","(u'UIS', 2746740)","(u'CRM', 2991730)","(u'MZC', 3064410)","(u'MZC', 3374860)","(u'ABJ', 2860540)","(u'INSN', 2981580)","(u'42', 2856840)","(u'MOIN', 3068000)","(u'MZC', 2826730)","(u'AU', 2874220)","(u'AU', 3001070)","(u'ARC', 3017250)","(u'SCORE', 2887830)","(u'FJC', 2611300)","(u'SCORE', 2656350)","(u'FJC', 2191640)","(u'SKIN', 2116650)"
634,"(u'TROLL', 3660690)","(u'CPC', 3156420)","(u'FST', 2654220)","(u'BYC', 2724720)","(u'JET', 2956880)","(u'BTA', 3038580)","(u'TES', 3262860)","(u'CFT', 2844990)","(u'CFT', 2978600)","(u'LGD', 2815940)","(u'UNB', 3031610)","(u'NKA', 2819280)","(u'DSR', 2866960)","(u'BYC', 2997060)","(u'FUCK', 2988420)","(u'IFLT', 2771390)","(u'WDC', 2600680)","(u'ELE', 2640040)","(u'KBR', 2169200)","(u'FJC', 2112070)"
635,"(u'KEK', 3590670)","(u'ZET', 3129110)","(u'ICOO', 2552770)","(u'TES', 2692250)","(u'TES', 2909490)","(u'FIMK', 2946100)","(u'UNB', 3233950)","(u'FST', 2844790)","(u'UNB', 2951250)","(u'FIMK', 2791830)","(u'BUN', 3025460)","(u'BYC', 2781330)","(u'FST', 2849610)","(u'NET', 2965630)","(u'MZC', 2938050)","(u'DGC', 2758430)","(u'ARC', 2565140)","(u'FLT', 2574550)","(u'CMPCO', 2148850)","(u'SCT', 2103660)"
636,"(u'I0C', 3430290)","(u'DSR', 3107950)","(u'SAGA', 2530770)","(u'MBI', 2688860)","(u'UIS', 2857010)","(u'IFLT', 2938950)","(u'BTA', 3229250)","(u'DSR', 2830580)","(u'INFX', 2931630)","(u'ICOO', 2786050)","(u'ICOO', 3019800)","(u'DSR', 2766650)","(u'BYC', 2793380)","(u'FST', 2923730)","(u'ECASH', 2925700)","(u'INFX', 2742690)","(u'LINX', 2562730)","(u'YASH', 2541660)","(u'DCY', 2141510)","(u'KEK', 2101240)"
637,"(u'SAGA', 3420160)","(u'TROLL', 3028150)","(u'ZENI', 2508240)","(u'KEK', 2687970)","(u'NKA', 2826280)","(u'MAC', 2923960)","(u'ELE', 3150610)","(u'MZC', 2817600)","(u'42', 2834890)","(u'BTA', 2773160)","(u'LGD', 3016920)","(u'DGC', 2725190)","(u'BTA', 2775740)","(u'BUN', 2919510)","(u'BYC', 2917160)","(u'BYC', 2727300)","(u'MEC', 2560280)","(u'GJC', 2515600)","(u'FLT', 2140350)","(u'DCY', 2091960)"
638,"(u'ETG', 3420090)","(u'EBET', 3004780)","(u'DGC', 2461200)","(u'TRCT', 2570610)","(u'42', 2820960)","(u'ABJ', 2839470)","(u'SCORE', 3149920)","(u'JET', 2800370)","(u'FIMK', 2788890)","(u'DRXNE', 2763830)","(u'SCORE', 3009290)","(u'MOIN', 2724580)","(u'PIPL', 2736160)","(u'DSR', 2900680)","(u'DGC', 2889330)","(u'ECASH', 2677330)","(u'EBET', 2556110)","(u'FIMK', 2453590)","(u'GRWI', 2125930)","(u'WDC', 2089920)"
639,"(u'KURT', 3406610)","(u'MBI', 3001640)","(u'BUN', 2447880)","(u'CCRB', 2537900)","(u'ICOO', 2773210)","(u'PIPL', 2808340)","(u'DSR', 3120090)","(u'STN', 2787010)","(u'IETH', 2784950)","(u'MZC', 2745530)","(u'UIS', 2957850)","(u'CRM', 2698300)","(u'ECASH', 2704780)","(u'XCN', 2833550)","(u'INFX', 2844110)","(u'EBET', 2674190)","(u'CDN', 2486520)","(u'JET', 2452050)","(u'UNIFY', 2109640)","(u'LINX', 2071300)"
640,"(u'ATS', 3394840)","(u'MNE', 2986840)","(u'BBP', 2427420)","(u'IFLT', 2522880)","(u'ZET', 2763110)","(u'CRM', 2788790)","(u'ORB', 3077400)","(u'CNT', 2785760)","(u'BTA', 2767060)","(u'SCORE', 2702760)","(u'SKC', 2952470)","(u'IFLT', 2690220)","(u'MBI', 2668260)","(u'DGC', 2802690)","(u'DSR', 2841250)","(u'XCN', 2653070)","(u'SIFT', 2481130)","(u'CJ', 2417140)","(u'PIPL', 2088960)","(u'RKC', 2069270)"
641,"(u'TES', 3378950)","(u'PIPL', 2969140)","(u'STRC', 2399850)","(u'STN', 2508840)","(u'STN', 2751950)","(u'ICOO', 2762260)","(u'CRM', 3053630)","(u'DRXNE', 2756330)","(u'MZC', 2742640)","(u'HODL', 2672160)","(u'SMLY', 2951360)","(u'ABJ', 2689370)","(u'LGD', 2653790)","(u'LGD', 2796190)","(u'FJC', 2774680)","(u'INSN', 2619490)","(u'SCORE', 2462870)","(u'PIPL', 2407150)","(u'GIM', 2080440)","(u'MOJO', 2064050)"
642,"(u'ZENI', 3360410)","(u'TRCT', 2968310)","(u'AU', 2373980)","(u'SAGA', 2470540)","(u'CPAY', 2742520)","(u'ATS', 2747970)","(u'STN', 3027800)","(u'KEK', 2734320)","(u'HAL', 2687710)","(u'CFT', 2450540)","(u'KLN', 2942920)","(u'LGD', 2687850)","(u'IFLT', 2652120)","(u'MZC', 2771290)","(u'ABJ', 2766420)","(u'RKC', 2617700)","(u'ECASH', 2446640)","(u'DCY', 2402540)","(u'ELE', 2074800)","(u'ETBS', 2060850)"
643,"(u'DGC', 3348050)","(u'BTCR', 2966510)","(u'NETKO', 2296690)","(u'42', 2459330)","(u'MZC', 2737230)","(u'KEK', 2743730)","(u'KEK', 3022100)","(u'FIMK', 2733890)","(u'ALTCOM', 2635540)","(u'ALTCOM', 2443710)","(u'INFX', 2902960)","(u'INFX', 2664620)","(u'KLN', 2639970)","(u'INFX', 2753560)","(u'EBET', 2753420)","(u'XCPO', 2613150)","(u'MZC', 2431370)","(u'CDN', 2401900)","(u'CTX', 2073440)","(u'MZC', 1964180)"
644,"(u'BTCRED', 3323020)","(u'FC2', 2945130)","(u'CORG', 2287820)","(u'HTC', 2449800)","(u'VIDZ', 2725340)","(u'MBI', 2719640)","(u'FIMK', 2995680)","(u'IFLT', 2721370)","(u'ETG', 2594300)","(u'SMLY', 2438250)","(u'PIPL', 2827980)","(u'KLN', 2641930)","(u'SCORE', 2609100)","(u'MCRN', 2727400)","(u'PIPL', 2723990)","(u'PIPL', 2600930)","(u'LGD', 2353110)","(u'LGD', 2398680)","(u'WDC', 2058140)","(u'HTC', 1949140)"
645,"(u'ZET', 3322170)","(u'I0C', 2939600)","(u'MBI', 2284280)","(u'EL', 2387760)","(u'ORB', 2694490)","(u'VIDZ', 2717030)","(u'MBI', 2902880)","(u'BUN', 2710470)","(u'TTC', 2591940)","(u'HAL', 2436910)","(u'MZC', 2770000)","(u'SCORE', 2630920)","(u'INFX', 2604380)","(u'POP', 2725290)","(u'XCN', 2700790)","(u'LNK', 2565880)","(u'XCN', 2335640)","(u'FJC', 2370180)","(u'ARC', 2056600)","(u'JET', 1947390)"
646,"(u'MRT', 3319550)","(u'FST', 2924570)","(u'TRCT', 2272190)","(u'FST', 2349860)","(u'FST', 2687570)","(u'42', 2677480)","(u'UIS', 2897360)","(u'ETG', 2660540)","(u'IFLT', 2581140)","(u'MAC', 2428420)","(u'KEK', 2768320)","(u'CFT', 2599170)","(u'SIFT', 2585000)","(u'SIFT', 2722450)","(u'BTA', 2691680)","(u'CRM', 2525790)","(u'DGC', 2305500)","(u'BYC', 2368780)","(u'NIMFA', 2035920)","(u'ELE', 1933000)"
647,"(u'BIGUP', 3274850)","(u'GRWI', 2896970)","(u'ACE', 2271750)","(u'BBP', 2340690)","(u'MRT', 2615880)","(u'CCRB', 2677190)","(u'SDC', 2869230)","(u'BTA', 2627240)","(u'SMLY', 2532540)","(u'SIFT', 2416860)","(u'ABJ', 2759300)","(u'SIFT', 2565540)","(u'TTC', 2537760)","(u'INSN', 2624510)","(u'AU', 2643100)","(u'MZC', 2482120)","(u'BRO', 2304160)","(u'MZC', 2361330)","(u'USC', 2020440)","(u'KBR', 1928040)"
